date,Total solar irradiance (W/m2),Direct normal irradiance (W/m2),Global horizontal irradiance (W/m2),Air temperature  (°C) ,Atmosphere (hpa),Relative humidity (%),Power (MW)
2019-07-03 22:15:00,0.0,0.0,0.0,25.34,926.01,80.15,0.0
2019-07-03 22:30:00,0.0,0.0,0.0,23.16,976.42,76.67,0.0
2019-07-03 22:45:00,0.0,0.0,0.0,21.49,974.13,71.86,0.0
2019-07-03 23:00:00,0.0,0.0,0.0,21.17,970.34,73.89,0.0
2019-07-03 23:15:00,0.0,0.0,0.0,21.6,954.07,77.62,0.0
2019-07-03 23:30:00,0.0,0.0,0.0,24.28,915.6,80.03,0.0
2019-07-03 23:45:00,0.0,0.0,0.0,25.49,963.61,76.88,0.0
2019-07-04 00:00:00,0.0,0.0,0.0,20.22,973.17,85.08,0.0
2019-07-04 00:15:00,0.0,0.0,0.0,23.04,930.52,97.0,0.0
2019-07-04 00:30:00,0.0,0.0,0.0,21.8,965.14,85.13,0.0
2019-07-04 00:45:00,0.0,0.0,0.0,20.79,916.71,98.36,0.0
2019-07-04 01:00:00,0.0,0.0,0.0,23.68,962.07,82.21,0.0
2019-07-04 01:15:00,0.0,0.0,0.0,19.82,926.73,90.41,0.0
2019-07-04 01:30:00,0.0,0.0,0.0,20.46,942.8,85.17,0.0
2019-07-04 01:45:00,0.0,0.0,0.0,22.52,950.83,85.62,0.0
2019-07-04 02:00:00,0.0,0.0,0.0,22.85,921.48,83.33,0.0
2019-07-04 02:15:00,0.0,0.0,0.0,19.98,984.85,95.6,0.0
2019-07-04 02:30:00,0.0,0.0,0.0,20.67,945.11,79.99,0.0
2019-07-04 02:45:00,0.0,0.0,0.0,19.66,980.04,88.28,0.0
2019-07-04 03:00:00,0.0,0.0,0.0,21.61,914.48,89.31,0.0
2019-07-04 03:15:00,0.0,0.0,0.0,19.37,984.37,84.13,0.0
2019-07-04 03:30:00,0.0,0.0,0.0,20.46,937.99,93.38,0.0
2019-07-04 03:45:00,0.0,0.0,0.0,22.93,957.88,89.87,0.0
2019-07-04 04:00:00,0.0,0.0,0.0,21.67,950.28,83.68,0.0
2019-07-04 04:15:00,0.0,0.0,0.0,20.68,925.09,99.4,0.0
2019-07-04 04:30:00,0.0,0.0,0.0,21.34,907.55,89.87,0.0
2019-07-04 04:45:00,0.0,0.0,0.0,23.75,978.66,90.3,0.0
2019-07-04 05:00:00,0.0,0.0,0.0,20.08,913.99,84.04,0.0
2019-07-04 05:15:00,0.0,0.0,0.0,20.08,906.13,88.54,0.0
2019-07-04 05:30:00,0.0,0.0,0.0,22.74,915.12,92.5,0.0
2019-07-04 05:45:00,15.1,13.14,1.96,23.28,938.89,81.94,0.32
2019-07-04 06:00:00,31.17,27.12,4.05,22.44,906.31,96.92,0.6
2019-07-04 06:15:00,53.51,46.55,6.96,21.69,931.37,80.72,1.05
2019-07-04 06:30:00,64.32,55.96,8.36,23.65,963.23,91.54,1.3
2019-07-04 06:45:00,85.81,74.65,11.15,20.03,915.14,84.85,1.86
2019-07-04 07:00:00,120.91,105.2,15.72,25.1,979.79,76.78,2.29
2019-07-04 07:15:00,132.32,115.12,17.2,20.88,921.61,86.39,3.36
2019-07-04 07:30:00,150.72,131.13,19.59,23.58,921.39,92.1,3.95
2019-07-04 07:45:00,223.73,194.65,29.09,21.35,930.0,84.31,3.71
2019-07-04 08:00:00,239.75,208.58,31.17,21.48,905.67,75.75,4.12
2019-07-04 08:15:00,280.69,244.2,36.49,25.85,975.65,81.17,5.51
2019-07-04 08:30:00,311.2,270.74,40.46,26.25,987.87,74.41,6.41
2019-07-04 08:45:00,366.88,319.18,47.69,24.24,939.33,84.68,7.75
2019-07-04 09:00:00,369.27,321.26,48.0,23.27,926.25,85.42,6.63
2019-07-04 09:15:00,439.55,382.41,57.14,25.89,933.06,76.56,8.31
2019-07-04 09:30:00,448.95,390.59,58.36,24.72,963.99,84.77,9.38
2019-07-04 09:45:00,452.87,394.0,58.87,23.51,912.04,74.75,9.46
2019-07-04 10:00:00,484.61,421.61,63.0,24.27,969.71,74.86,10.35
2019-07-04 10:15:00,411.2,357.74,53.46,25.34,944.79,86.29,9.51
2019-07-04 10:30:00,448.04,389.8,58.25,25.49,925.96,77.99,8.69
2019-07-04 10:45:00,515.98,448.9,67.08,26.44,928.78,82.2,9.56
2019-07-04 11:00:00,512.88,446.2,66.67,24.76,923.2,72.39,9.86
2019-07-04 11:15:00,447.7,389.5,58.2,25.88,956.76,74.23,9.42
2019-07-04 11:30:00,422.16,367.28,54.88,27.4,982.57,73.44,10.25
2019-07-04 11:45:00,491.98,428.02,63.96,22.35,983.27,78.13,8.9
2019-07-04 12:00:00,454.59,395.49,59.1,25.5,916.51,73.93,10.19
2019-07-04 12:15:00,433.5,377.14,56.35,22.93,953.48,74.04,9.97
2019-07-04 12:30:00,509.91,443.62,66.29,21.85,910.6,80.79,8.8
2019-07-04 12:45:00,551.47,479.78,71.69,24.57,955.06,78.67,9.89
2019-07-04 13:00:00,533.65,464.27,69.37,23.73,985.25,74.55,10.01
2019-07-04 13:15:00,551.44,479.75,71.69,26.1,946.0,77.42,10.1
2019-07-04 13:30:00,434.05,377.63,56.43,25.59,975.84,74.05,8.71
2019-07-04 13:45:00,475.33,413.54,61.79,22.39,911.3,79.82,9.81
2019-07-04 14:00:00,434.73,378.22,56.52,22.48,984.25,91.22,9.1
2019-07-04 14:15:00,426.46,371.02,55.44,23.42,985.81,82.41,8.42
2019-07-04 14:30:00,378.16,329.0,49.16,24.8,894.9,78.84,6.55
2019-07-04 14:45:00,303.19,263.77,39.41,24.83,894.35,80.72,6.52
2019-07-04 15:00:00,288.27,250.8,37.48,25.74,934.83,91.4,6.29
2019-07-04 15:15:00,248.78,216.44,32.34,24.16,955.93,88.37,3.88
2019-07-04 15:30:00,210.24,182.91,27.33,27.03,907.39,84.25,4.51
2019-07-04 15:45:00,215.31,187.32,27.99,23.83,974.22,90.24,3.97
2019-07-04 16:00:00,181.43,157.85,23.59,26.73,913.93,88.98,3.58
2019-07-04 16:15:00,136.02,118.34,17.68,24.83,907.46,85.89,3.0
2019-07-04 16:30:00,122.92,106.94,15.98,25.86,893.76,93.98,3.02
2019-07-04 16:45:00,104.6,91.0,13.6,24.8,921.86,92.1,2.62
2019-07-04 17:00:00,99.56,86.61,12.94,21.98,921.11,90.59,1.89
2019-07-04 17:15:00,84.5,73.51,10.98,21.89,921.21,84.13,1.81
2019-07-04 17:30:00,72.02,62.66,9.36,21.9,913.16,87.17,1.27
2019-07-04 17:45:00,58.38,50.79,7.59,25.13,951.16,77.54,0.95
2019-07-04 18:00:00,43.69,38.01,5.68,23.41,894.56,80.95,0.84
2019-07-04 18:15:00,31.31,27.24,4.07,24.63,926.57,93.07,0.71
2019-07-04 18:30:00,16.88,14.68,2.19,21.24,908.92,82.3,0.48
2019-07-04 18:45:00,0.0,0.0,0.0,23.63,964.0,93.25,0.0
2019-07-04 19:00:00,0.0,0.0,0.0,22.52,930.82,80.61,0.0
2019-07-04 19:15:00,0.0,0.0,0.0,23.22,958.97,86.54,0.0
2019-07-04 19:30:00,0.0,0.0,0.0,25.08,896.58,95.75,0.0
2019-07-04 19:45:00,0.0,0.0,0.0,25.02,956.93,96.0,0.0
2019-07-04 20:00:00,0.0,0.0,0.0,24.67,968.01,94.99,0.0
2019-07-04 20:15:00,0.0,0.0,0.0,21.96,893.81,78.83,0.0
2019-07-04 20:30:00,0.0,0.0,0.0,22.15,936.27,90.83,0.0
2019-07-04 20:45:00,0.0,0.0,0.0,20.21,967.94,90.25,0.0
2019-07-04 21:00:00,0.0,0.0,0.0,21.98,978.69,85.55,0.0
2019-07-04 21:15:00,0.0,0.0,0.0,24.83,963.93,80.82,0.0
2019-07-04 21:30:00,0.0,0.0,0.0,24.11,936.31,92.55,0.0
2019-07-04 21:45:00,0.0,0.0,0.0,23.94,953.98,87.83,0.0
2019-07-04 22:00:00,0.0,0.0,0.0,21.74,963.18,93.61,0.0
2019-07-04 22:15:00,0.0,0.0,0.0,23.21,951.72,89.2,0.0
2019-07-04 22:30:00,0.0,0.0,0.0,23.5,939.28,93.77,0.0
2019-07-04 22:45:00,0.0,0.0,0.0,20.65,965.22,82.5,0.0
2019-07-04 23:00:00,0.0,0.0,0.0,20.16,982.36,99.26,0.0
2019-07-04 23:15:00,0.0,0.0,0.0,22.99,930.28,89.59,0.0
2019-07-04 23:30:00,0.0,0.0,0.0,22.86,904.66,92.23,0.0
2019-07-04 23:45:00,0.0,0.0,0.0,22.44,967.28,87.63,0.0
2019-07-05 00:00:00,0.0,0.0,0.0,24.63,905.73,96.23,0.0
2019-07-05 00:15:00,0.0,0.0,0.0,23.61,962.78,91.98,0.0
2019-07-05 00:30:00,0.0,0.0,0.0,22.42,909.3,100.0,0.0
2019-07-05 00:45:00,0.0,0.0,0.0,21.29,943.02,90.68,0.0
2019-07-05 01:00:00,0.0,0.0,0.0,22.28,896.69,89.31,0.0
2019-07-05 01:15:00,0.0,0.0,0.0,24.47,923.68,94.92,0.0
2019-07-05 01:30:00,0.0,0.0,0.0,20.18,898.81,100.0,0.0
2019-07-05 01:45:00,0.0,0.0,0.0,21.17,973.19,100.0,0.0
2019-07-05 02:00:00,0.0,0.0,0.0,22.77,952.52,99.13,0.0
2019-07-05 02:15:00,0.0,0.0,0.0,20.5,948.73,100.0,0.0
2019-07-05 02:30:00,0.0,0.0,0.0,21.08,951.26,97.72,0.0
2019-07-05 02:45:00,0.0,0.0,0.0,22.3,959.77,89.86,0.0
2019-07-05 03:00:00,0.0,0.0,0.0,22.84,920.28,98.98,0.0
2019-07-05 03:15:00,0.0,0.0,0.0,21.78,893.05,100.0,0.0
2019-07-05 03:30:00,0.0,0.0,0.0,20.64,964.54,92.2,0.0
2019-07-05 03:45:00,0.0,0.0,0.0,23.22,928.87,97.52,0.0
2019-07-05 04:00:00,0.0,0.0,0.0,21.46,950.51,96.07,0.0
2019-07-05 04:15:00,0.0,0.0,0.0,24.67,953.88,94.38,0.0
2019-07-05 04:30:00,0.0,0.0,0.0,20.38,907.13,88.62,0.0
2019-07-05 04:45:00,0.0,0.0,0.0,24.53,897.91,92.71,0.0
2019-07-05 05:00:00,0.0,0.0,0.0,23.33,976.2,96.21,0.0
2019-07-05 05:15:00,0.0,0.0,0.0,23.94,903.01,100.0,0.0
2019-07-05 05:30:00,0.0,0.0,0.0,19.66,923.51,100.0,0.0
2019-07-05 05:45:00,0.0,0.0,0.0,23.7,938.24,100.0,0.0
2019-07-05 06:00:00,0.0,0.0,0.0,23.85,935.09,92.48,0.0
2019-07-05 06:15:00,15.6,13.57,2.03,22.45,911.98,100.0,0.4
2019-07-05 06:30:00,18.41,16.01,2.39,24.17,910.82,95.89,0.68
2019-07-05 06:45:00,26.41,22.98,3.43,23.97,889.05,100.0,0.74
2019-07-05 07:00:00,30.63,26.65,3.98,23.08,949.91,91.09,0.84
2019-07-05 07:15:00,35.74,31.09,4.65,24.95,930.12,100.0,1.19
2019-07-05 07:30:00,44.58,38.78,5.8,24.88,943.36,99.86,1.14
2019-07-05 07:45:00,54.84,47.71,7.13,20.81,963.49,100.0,1.38
2019-07-05 08:00:00,58.38,50.79,7.59,21.39,960.81,98.74,1.65
2019-07-05 08:15:00,57.7,50.2,7.5,21.1,964.97,100.0,1.5
2019-07-05 08:30:00,64.55,56.16,8.39,24.61,902.54,92.44,1.78
2019-07-05 08:45:00,67.11,58.39,8.72,23.19,956.94,94.54,1.9
2019-07-05 09:00:00,82.19,71.51,10.69,24.17,936.47,100.0,2.01
2019-07-05 09:15:00,77.73,67.62,10.1,22.82,901.74,100.0,2.35
2019-07-05 09:30:00,89.15,77.56,11.59,21.07,938.61,100.0,2.41
2019-07-05 09:45:00,101.17,88.02,13.15,23.27,955.88,87.67,2.59
2019-07-05 10:00:00,101.97,88.71,13.26,23.41,947.11,100.0,2.83
2019-07-05 10:15:00,96.16,83.66,12.5,23.45,917.55,100.0,2.59
2019-07-05 10:30:00,109.04,94.87,14.18,20.81,905.11,99.04,2.98
2019-07-05 10:45:00,111.44,96.95,14.49,22.09,944.24,100.0,2.56
2019-07-05 11:00:00,105.11,91.45,13.66,21.39,928.68,89.07,2.93
2019-07-05 11:15:00,124.41,108.23,16.17,25.49,947.89,100.0,2.48
2019-07-05 11:30:00,111.22,96.76,14.46,21.7,933.81,100.0,2.73
2019-07-05 11:45:00,111.2,96.75,14.46,21.96,965.95,100.0,3.26
2019-07-05 12:00:00,135.59,117.97,17.63,23.77,930.29,94.32,3.4
2019-07-05 12:15:00,124.26,108.11,16.15,21.95,931.51,99.55,3.07
2019-07-05 12:30:00,116.38,101.25,15.13,24.06,946.46,100.0,3.01
2019-07-05 12:45:00,113.12,98.41,14.71,22.46,922.32,94.15,3.37
2019-07-05 13:00:00,134.1,116.67,17.43,23.76,966.09,91.25,3.27
2019-07-05 13:15:00,130.24,113.31,16.93,24.8,954.51,97.87,3.68
2019-07-05 13:30:00,115.13,100.17,14.97,21.45,943.93,100.0,3.79
2019-07-05 13:45:00,127.53,110.95,16.58,24.26,960.8,91.7,3.13
2019-07-05 14:00:00,121.42,105.64,15.78,23.69,898.9,92.3,3.03
2019-07-05 14:15:00,128.8,112.06,16.74,25.09,968.4,100.0,2.91
2019-07-05 14:30:00,99.22,86.32,12.9,25.03,974.61,92.94,2.94
2019-07-05 14:45:00,95.37,82.97,12.4,23.55,913.34,100.0,2.95
2019-07-05 15:00:00,94.39,82.12,12.27,25.68,909.7,88.67,2.23
2019-07-05 15:15:00,96.82,84.23,12.59,25.02,936.47,94.67,2.21
2019-07-05 15:30:00,81.6,70.99,10.61,25.51,916.37,90.79,2.39
2019-07-05 15:45:00,75.76,65.91,9.85,23.37,953.98,100.0,1.79
2019-07-05 16:00:00,68.97,60.01,8.97,21.03,909.37,95.7,1.76
2019-07-05 16:15:00,59.7,51.94,7.76,22.39,944.5,100.0,1.67
2019-07-05 16:30:00,53.9,46.89,7.01,25.19,940.52,100.0,1.59
2019-07-05 16:45:00,52.68,45.84,6.85,22.03,960.25,100.0,1.38
2019-07-05 17:00:00,49.84,43.36,6.48,25.7,942.75,100.0,1.26
2019-07-05 17:15:00,42.56,37.03,5.53,23.6,976.93,88.09,0.92
2019-07-05 17:30:00,32.2,28.02,4.19,25.25,915.06,89.61,0.88
2019-07-05 17:45:00,26.43,22.99,3.44,22.76,899.91,98.6,0.82
2019-07-05 18:00:00,20.78,18.08,2.7,22.92,915.36,98.99,0.66
2019-07-05 18:15:00,17.14,14.91,2.23,20.49,934.23,92.76,0.51
2019-07-05 18:30:00,0.0,0.0,0.0,24.08,913.93,90.88,0.0
2019-07-05 18:45:00,0.0,0.0,0.0,22.01,903.57,100.0,0.0
2019-07-05 19:00:00,0.0,0.0,0.0,21.05,899.42,95.5,0.0
2019-07-05 19:15:00,0.0,0.0,0.0,24.72,920.7,89.34,0.0
2019-07-05 19:30:00,0.0,0.0,0.0,24.65,947.07,100.0,0.0
2019-07-05 19:45:00,0.0,0.0,0.0,21.19,964.43,98.92,0.0
2019-07-05 20:00:00,0.0,0.0,0.0,22.93,903.42,100.0,0.0
2019-07-05 20:15:00,0.0,0.0,0.0,20.79,943.88,98.59,0.0
2019-07-05 20:30:00,0.0,0.0,0.0,24.5,898.17,88.23,0.0
2019-07-05 20:45:00,0.0,0.0,0.0,24.02,898.35,89.52,0.0
2019-07-05 21:00:00,0.0,0.0,0.0,23.03,887.62,99.34,0.0
2019-07-05 21:15:00,0.0,0.0,0.0,22.41,932.26,87.03,0.0
2019-07-05 21:30:00,0.0,0.0,0.0,19.75,886.15,100.0,0.0
2019-07-05 21:45:00,0.0,0.0,0.0,22.88,966.91,88.76,0.0
2019-07-05 22:00:00,0.0,0.0,0.0,20.36,950.3,88.95,0.0
2019-07-05 22:15:00,0.0,0.0,0.0,21.72,943.79,100.0,0.0
2019-07-05 22:30:00,0.0,0.0,0.0,19.52,887.71,96.17,0.0
2019-07-05 22:45:00,0.0,0.0,0.0,21.08,968.09,94.78,0.0
2019-07-05 23:00:00,0.0,0.0,0.0,23.25,955.97,93.37,0.0
2019-07-05 23:15:00,0.0,0.0,0.0,19.58,956.08,90.11,0.0
2019-07-05 23:30:00,0.0,0.0,0.0,20.85,902.62,97.34,0.0
2019-07-05 23:45:00,0.0,0.0,0.0,23.5,933.87,97.39,0.0
2019-07-06 00:00:00,0.0,0.0,0.0,22.24,919.12,90.38,0.0
2019-07-06 00:15:00,0.0,0.0,0.0,25.33,963.22,87.0,0.0
2019-07-06 00:30:00,0.0,0.0,0.0,22.79,930.98,82.27,0.0
2019-07-06 00:45:00,0.0,0.0,0.0,22.88,919.16,74.49,0.0
2019-07-06 01:00:00,0.0,0.0,0.0,23.13,940.82,83.16,0.0
2019-07-06 01:15:00,0.0,0.0,0.0,24.62,941.88,86.19,0.0
2019-07-06 01:30:00,0.0,0.0,0.0,25.08,908.28,85.23,0.0
2019-07-06 01:45:00,0.0,0.0,0.0,22.91,927.24,82.88,0.0
2019-07-06 02:00:00,0.0,0.0,0.0,26.63,900.96,79.83,0.0
2019-07-06 02:15:00,0.0,0.0,0.0,24.56,931.59,83.25,0.0
2019-07-06 02:30:00,0.0,0.0,0.0,25.54,964.93,73.63,0.0
2019-07-06 02:45:00,0.0,0.0,0.0,22.76,950.12,77.71,0.0
2019-07-06 03:00:00,0.0,0.0,0.0,21.09,946.54,77.13,0.0
2019-07-06 03:15:00,0.0,0.0,0.0,22.86,919.71,77.5,0.0
2019-07-06 03:30:00,0.0,0.0,0.0,26.07,920.03,81.42,0.0
2019-07-06 03:45:00,0.0,0.0,0.0,23.09,975.05,87.21,0.0
2019-07-06 04:00:00,0.0,0.0,0.0,22.35,900.06,76.14,0.0
2019-07-06 04:15:00,0.0,0.0,0.0,25.72,932.43,87.91,0.0
2019-07-06 04:30:00,0.0,0.0,0.0,20.91,896.48,85.61,0.0
2019-07-06 04:45:00,0.0,0.0,0.0,25.47,987.19,79.02,0.0
2019-07-06 05:00:00,0.0,0.0,0.0,20.68,916.24,86.39,0.0
2019-07-06 05:15:00,0.0,0.0,0.0,23.83,948.18,74.76,0.0
2019-07-06 05:30:00,0.0,0.0,0.0,20.89,978.86,73.48,0.0
2019-07-06 05:45:00,0.0,0.0,0.0,20.79,920.23,90.06,0.0
2019-07-06 06:00:00,0.0,0.0,0.0,22.77,965.87,79.74,0.0
2019-07-06 06:15:00,0.0,0.0,0.0,20.55,945.15,84.03,0.0
2019-07-06 06:30:00,10.09,8.78,1.31,24.59,936.94,82.29,0.42
2019-07-06 06:45:00,14.03,12.21,1.82,25.8,973.91,82.37,0.56
2019-07-06 07:00:00,18.31,15.93,2.38,25.69,968.53,80.0,0.65
2019-07-06 07:15:00,23.81,20.71,3.09,24.54,976.29,82.67,0.92
2019-07-06 07:30:00,33.89,29.49,4.41,21.3,935.95,91.0,1.33
2019-07-06 07:45:00,43.53,37.87,5.66,24.83,983.64,87.2,1.4
2019-07-06 08:00:00,67.22,58.48,8.74,24.05,970.66,81.82,1.87
2019-07-06 08:15:00,76.23,66.32,9.91,26.15,986.16,82.67,2.24
2019-07-06 08:30:00,97.81,85.09,12.71,24.96,987.75,75.54,3.61
2019-07-06 08:45:00,120.19,104.56,15.62,26.13,930.85,80.48,3.79
2019-07-06 09:00:00,147.99,128.75,19.24,22.42,918.93,86.34,3.73
2019-07-06 09:15:00,151.51,131.81,19.7,24.3,944.8,71.81,4.43
2019-07-06 09:30:00,194.34,169.08,25.26,22.84,932.48,71.85,4.19
2019-07-06 09:45:00,191.97,167.01,24.96,22.7,934.0,68.21,4.64
2019-07-06 10:00:00,222.06,193.19,28.87,27.07,981.18,78.4,4.09
2019-07-06 10:15:00,229.63,199.78,29.85,25.16,962.3,70.74,5.16
2019-07-06 10:30:00,203.19,176.78,26.42,25.15,959.32,68.33,5.18
2019-07-06 10:45:00,219.24,190.74,28.5,28.76,957.87,68.4,6.03
2019-07-06 11:00:00,251.63,218.91,32.71,25.31,977.49,66.41,6.55
2019-07-06 11:15:00,232.53,202.3,30.23,24.74,978.7,74.78,6.04
2019-07-06 11:30:00,293.15,255.04,38.11,24.87,970.26,68.02,6.58
2019-07-06 11:45:00,300.59,261.51,39.08,23.19,967.79,79.97,7.02
2019-07-06 12:00:00,278.46,242.26,36.2,25.0,948.87,69.47,7.13
2019-07-06 12:15:00,308.43,268.33,40.1,25.06,911.87,66.14,6.83
2019-07-06 12:30:00,293.19,255.07,38.11,28.11,921.56,68.56,6.8
2019-07-06 12:45:00,272.14,236.76,35.38,24.69,931.4,81.33,8.14
2019-07-06 13:00:00,339.6,295.45,44.15,27.68,951.34,78.48,7.18
2019-07-06 13:15:00,339.83,295.65,44.18,25.79,923.54,70.65,7.42
2019-07-06 13:30:00,338.32,294.34,43.98,24.93,926.75,73.16,7.1
2019-07-06 13:45:00,325.37,283.07,42.3,25.73,945.09,73.23,6.93
2019-07-06 14:00:00,276.67,240.7,35.97,23.25,910.11,77.47,6.65
2019-07-06 14:15:00,293.09,254.99,38.1,28.34,972.19,76.57,6.72
2019-07-06 14:30:00,311.61,271.1,40.51,26.78,939.9,82.11,7.0
2019-07-06 14:45:00,261.74,227.71,34.03,25.84,896.61,75.58,7.45
2019-07-06 15:00:00,263.95,229.64,34.31,28.0,923.1,69.35,7.4
2019-07-06 15:15:00,304.8,265.17,39.62,23.99,923.96,75.36,6.73
2019-07-06 15:30:00,269.72,234.65,35.06,25.92,947.85,68.78,6.02
2019-07-06 15:45:00,280.72,244.22,36.49,24.5,965.85,71.54,6.64
2019-07-06 16:00:00,221.05,192.32,28.74,24.92,939.49,84.29,5.61
2019-07-06 16:15:00,193.8,168.61,25.19,23.1,935.07,84.84,5.31
2019-07-06 16:30:00,207.03,180.12,26.91,29.24,896.69,84.08,4.04
2019-07-06 16:45:00,178.5,155.29,23.2,25.9,937.76,85.24,3.21
2019-07-06 17:00:00,143.75,125.07,18.69,28.53,942.85,78.68,2.78
2019-07-06 17:15:00,120.68,104.99,15.69,23.71,938.35,74.88,2.27
2019-07-06 17:30:00,87.36,76.01,11.36,27.38,960.94,77.86,1.96
2019-07-06 17:45:00,68.97,60.0,8.97,24.19,980.42,76.51,1.62
2019-07-06 18:00:00,50.01,43.51,6.5,25.49,910.42,72.36,0.9
2019-07-06 18:15:00,30.74,26.74,4.0,23.97,914.43,74.05,0.84
2019-07-06 18:30:00,17.39,15.13,2.26,28.05,925.81,68.92,0.5
2019-07-06 18:45:00,0.0,0.0,0.0,25.82,901.11,72.02,0.0
2019-07-06 19:00:00,0.0,0.0,0.0,25.29,929.46,76.8,0.0
2019-07-06 19:15:00,0.0,0.0,0.0,24.66,958.69,74.19,0.0
2019-07-06 19:30:00,0.0,0.0,0.0,27.49,938.22,79.11,0.0
2019-07-06 19:45:00,0.0,0.0,0.0,26.73,919.92,74.44,0.0
2019-07-06 20:00:00,0.0,0.0,0.0,28.3,964.78,77.03,0.0
2019-07-06 20:15:00,0.0,0.0,0.0,23.78,916.06,73.5,0.0
2019-07-06 20:30:00,0.0,0.0,0.0,23.56,929.3,79.87,0.0
2019-07-06 20:45:00,0.0,0.0,0.0,23.43,951.09,73.15,0.0
2019-07-06 21:00:00,0.0,0.0,0.0,24.73,927.81,80.06,0.0
2019-07-06 21:15:00,0.0,0.0,0.0,25.39,987.56,83.36,0.0
2019-07-06 21:30:00,0.0,0.0,0.0,25.71,924.31,72.13,0.0
2019-07-06 21:45:00,0.0,0.0,0.0,21.57,962.55,78.79,0.0
2019-07-06 22:00:00,0.0,0.0,0.0,21.66,946.33,69.38,0.0
2019-07-06 22:15:00,0.0,0.0,0.0,26.78,966.74,86.17,0.0
2019-07-06 22:30:00,0.0,0.0,0.0,21.52,926.59,84.81,0.0
2019-07-06 22:45:00,0.0,0.0,0.0,26.33,946.46,74.19,0.0
2019-07-06 23:00:00,0.0,0.0,0.0,24.86,943.1,74.78,0.0
2019-07-06 23:15:00,0.0,0.0,0.0,22.06,943.0,84.99,0.0
2019-07-06 23:30:00,0.0,0.0,0.0,21.6,961.14,81.4,0.0
2019-07-06 23:45:00,0.0,0.0,0.0,24.71,972.53,82.02,0.0
2019-07-07 00:00:00,0.0,0.0,0.0,24.41,938.02,76.92,0.0
2019-07-07 00:15:00,0.0,0.0,0.0,26.21,919.62,68.24,0.0
2019-07-07 00:30:00,0.0,0.0,0.0,27.19,928.76,77.29,0.0
2019-07-07 00:45:00,0.0,0.0,0.0,27.54,936.93,78.91,0.0
2019-07-07 01:00:00,0.0,0.0,0.0,24.54,937.75,80.08,0.0
2019-07-07 01:15:00,0.0,0.0,0.0,23.76,981.43,79.55,0.0
2019-07-07 01:30:00,0.0,0.0,0.0,27.74,942.06,69.47,0.0
2019-07-07 01:45:00,0.0,0.0,0.0,23.8,907.87,84.01,0.0
2019-07-07 02:00:00,0.0,0.0,0.0,26.67,995.72,74.4,0.0
2019-07-07 02:15:00,0.0,0.0,0.0,27.3,915.45,70.64,0.0
2019-07-07 02:30:00,0.0,0.0,0.0,25.2,915.64,78.42,0.0
2019-07-07 02:45:00,0.0,0.0,0.0,24.37,988.41,72.34,0.0
2019-07-07 03:00:00,0.0,0.0,0.0,25.46,930.45,84.65,0.0
2019-07-07 03:15:00,0.0,0.0,0.0,27.89,933.23,74.38,0.0
2019-07-07 03:30:00,0.0,0.0,0.0,27.23,954.9,84.96,0.0
2019-07-07 03:45:00,0.0,0.0,0.0,26.32,968.47,84.65,0.0
2019-07-07 04:00:00,0.0,0.0,0.0,25.64,990.79,77.8,0.0
2019-07-07 04:15:00,0.0,0.0,0.0,25.97,985.39,78.52,0.0
2019-07-07 04:30:00,0.0,0.0,0.0,26.74,936.97,84.83,0.0
2019-07-07 04:45:00,0.0,0.0,0.0,25.25,926.53,76.84,0.0
2019-07-07 05:00:00,0.0,0.0,0.0,28.59,908.99,78.19,0.0
2019-07-07 05:15:00,0.0,0.0,0.0,28.11,917.27,69.17,0.0
2019-07-07 05:30:00,0.0,0.0,0.0,26.71,916.21,75.93,0.0
2019-07-07 05:45:00,0.0,0.0,0.0,24.81,946.34,68.42,0.0
2019-07-07 06:00:00,0.0,0.0,0.0,27.93,994.07,69.59,0.0
2019-07-07 06:15:00,14.28,12.42,1.86,25.78,982.5,79.6,0.27
2019-07-07 06:30:00,20.4,17.75,2.65,23.77,942.12,76.14,0.46
2019-07-07 06:45:00,30.45,26.49,3.96,26.36,952.58,77.01,0.71
2019-07-07 07:00:00,39.56,34.42,5.14,23.57,942.14,81.1,0.89
2019-07-07 07:15:00,47.42,41.26,6.16,29.07,973.14,69.49,1.21
2019-07-07 07:30:00,54.06,47.03,7.03,27.35,931.87,72.45,1.47
2019-07-07 07:45:00,60.89,52.98,7.92,27.64,992.87,78.68,1.56
2019-07-07 08:00:00,69.65,60.6,9.05,24.27,981.95,69.29,1.35
2019-07-07 08:15:00,68.53,59.62,8.91,25.67,965.9,82.0,1.5
2019-07-07 08:30:00,87.12,75.8,11.33,26.81,964.24,69.76,2.01
2019-07-07 08:45:00,80.62,70.14,10.48,30.63,989.54,83.28,2.2
2019-07-07 09:00:00,97.13,84.5,12.63,24.74,944.32,79.79,2.16
2019-07-07 09:15:00,99.23,86.33,12.9,28.8,903.38,69.8,2.51
2019-07-07 09:30:00,112.87,98.2,14.67,30.16,923.09,69.46,2.81
2019-07-07 09:45:00,119.95,104.36,15.59,25.66,906.29,71.65,2.97
2019-07-07 10:00:00,156.35,136.02,20.32,28.22,978.61,75.75,3.15
2019-07-07 10:15:00,139.82,121.64,18.18,29.44,960.18,74.23,3.64
2019-07-07 10:30:00,169.39,147.37,22.02,30.05,931.69,75.67,3.42
2019-07-07 10:45:00,204.02,177.5,26.52,29.68,956.46,78.15,4.19
